pct_missing,rep,status,n_removed,n_remaining,n_scored,mae,rmse,r,r2,kge,nse
30,0,ok,60,142,60.0,2.2765276442116527,3.064599914993247,0.8946013301525311,0.7802688756245041,0.7963228531366315,0.780268875624504
30,1,ok,60,142,60.0,2.060621114597461,3.153668415168039,0.865295736004539,0.7420393677995756,0.8539637633771887,0.7420393677995758
30,2,ok,60,142,60.0,2.3062450771369942,3.242633848190743,0.8356556109104422,0.6948010970618779,0.7974532193147676,0.694801097061878
30,3,ok,60,142,60.0,2.283819067334707,3.121714790059061,0.8753286327635834,0.7574996758773503,0.7645292335437563,0.7574996758773505
30,4,ok,60,142,60.0,2.51716252902717,3.2985623646645625,0.8265673880975306,0.6804567404587489,0.7476071232367658,0.6804567404587492
30,5,ok,60,142,60.0,2.1209236126294853,2.705339943066078,0.878623935803489,0.7658797953807732,0.8595629092242361,0.7658797953807734
30,6,ok,60,142,60.0,2.0807526343994596,2.9268347357495967,0.8519642233644465,0.7079352102713694,0.8507060338053036,0.7079352102713695
30,7,ok,60,142,60.0,1.8410794732651083,2.499747497606638,0.9010357688300876,0.8109409130941108,0.8739612110532823,0.8109409130941106
30,8,ok,60,142,60.0,1.6028304889119076,2.021231221645068,0.9430356297786257,0.8856496416722519,0.9323048125536517,0.885649641672252
30,9,ok,60,142,60.0,2.266026062258667,3.256380062960477,0.8361166111642738,0.6857930206507404,0.7945319876260064,0.6857930206507405
30,10,ok,60,142,60.0,2.2394932531697123,2.90992005580682,0.8815343051464369,0.7759961832718,0.8443569341890098,0.7759961832718001
30,11,ok,60,142,60.0,1.9250435226762874,2.693434469993504,0.8929289905205421,0.7952266731592634,0.8155397888670362,0.7952266731592634
30,12,ok,60,142,60.0,2.6063751080566058,3.4492691088604817,0.7993321619688267,0.6325588473857133,0.7637500428577539,0.6325588473857133
30,13,ok,60,142,60.0,1.7772065882611665,2.399688211491497,0.9204110136299032,0.838072678325136,0.9202233032441458,0.8380726783251361
30,14,ok,60,142,60.0,1.9959966537227198,2.9855835823841796,0.861793472235217,0.7420313111819472,0.7865854266652559,0.7420313111819474
30,15,ok,60,142,60.0,2.1174200275807076,2.8022562035036613,0.8674534344020373,0.7380294880855145,0.8575681509030741,0.7380294880855147
30,16,ok,60,142,60.0,2.18208097095018,2.6860514326081844,0.8989045326402239,0.801047232109182,0.8643306060502187,0.8010472321091822
30,17,ok,60,142,60.0,1.8025609315606592,2.304291991042848,0.9226979585572128,0.8492376186598586,0.8558030643399974,0.8492376186598587
30,18,ok,60,142,60.0,2.0378223602437475,2.9472429927851596,0.8790809804930055,0.7622765955272526,0.8558049690389763,0.7622765955272527
30,19,ok,60,142,60.0,2.462342671057331,3.309042669366183,0.8529470260793265,0.7222482160550393,0.7860383176928268,0.7222482160550393
30,20,ok,60,142,60.0,2.138048511262817,2.8700900040554043,0.881205861879415,0.7692807540899942,0.8633370545546495,0.7692807540899943
30,21,ok,60,142,60.0,1.8452458697900207,2.695323070045076,0.9035744511485017,0.8131354139859055,0.8779944874559956,0.8131354139859056
30,22,ok,60,142,60.0,2.085223920221718,2.81101364115866,0.8915574666293984,0.785155443949615,0.8372516794295354,0.7851554439496151
30,23,ok,60,142,60.0,1.8271910788886847,2.6241035437733804,0.9052683529428077,0.8183948594337431,0.8461690159731311,0.8183948594337431
30,24,ok,60,142,60.0,2.1832251018852578,3.117762577425741,0.8364560072545091,0.6873526307400473,0.8219719866137434,0.6873526307400473
30,25,ok,60,142,60.0,2.0756500460262637,2.772148186476602,0.8710947523258823,0.7506409221443702,0.8563420818814764,0.7506409221443702
30,26,ok,60,142,60.0,1.8492374361820414,2.5127578221395663,0.9054786777883139,0.810525200853613,0.8470096897870758,0.8105252008536131
30,27,ok,60,142,60.0,2.029669946041228,2.7137224651835155,0.891682416809596,0.7915802030164933,0.8018952531539001,0.7915802030164936
30,28,ok,60,142,60.0,1.8110216249592819,2.7842516333879663,0.8881420933700883,0.7811913587874191,0.8800418670095016,0.7811913587874191
30,29,ok,60,142,60.0,1.9718243701591442,2.889887746551424,0.8891370654921287,0.7791650039149893,0.8374998980961039,0.7791650039149893
30,30,ok,60,142,60.0,2.2963265415330625,2.932066745802672,0.8819779005185012,0.7318008289418818,0.8674474865000614,0.7318008289418819
30,31,ok,60,142,60.0,1.947822373803759,2.762276789436996,0.8956376717832127,0.7982935847642102,0.8859676843734472,0.7982935847642102
30,32,ok,60,142,60.0,1.9118671203291342,2.380951514232572,0.9061002597467084,0.804253179546596,0.86707986351762,0.8042531795465963
30,33,ok,60,142,60.0,2.131841783401448,3.127196789862417,0.8303997811814536,0.6621145560679633,0.8285133735105095,0.6621145560679635
30,34,ok,60,142,60.0,1.9290238779787614,2.8077586386970004,0.8772391220487487,0.7527722270513852,0.8756629999912234,0.7527722270513854
30,35,ok,60,142,60.0,1.8719017613380704,2.5347849642231957,0.907931608230054,0.8199628521818766,0.8883325892370759,0.8199628521818766
30,36,ok,60,142,60.0,1.8102283684109959,2.2688866324829804,0.9222860600190758,0.8496604279823381,0.8690259664464342,0.8496604279823381
30,37,ok,60,142,60.0,2.640559534687721,3.7051471782374703,0.7429574505449801,0.54183798641192,0.6863994164499446,0.5418379864119204
30,38,ok,60,142,60.0,2.059124520187197,2.9289492434616977,0.8764123097072167,0.7679329831634056,0.8310019386196497,0.7679329831634057
30,39,ok,60,142,60.0,1.808908505718864,2.541041648294268,0.8932175082084435,0.796562255652391,0.8338181478573231,0.7965622556523911
30,40,ok,60,142,60.0,2.33246252206042,3.258229539357427,0.8344411084995408,0.6916738061819301,0.7885117837904722,0.6916738061819304
30,41,ok,60,142,60.0,2.0047405294312437,2.998471534003085,0.868838635029216,0.7519209957391445,0.8221398521992348,0.7519209957391445
30,42,ok,60,142,60.0,1.8603319116488213,2.4271442098973006,0.9215813231437295,0.8425177844630573,0.8716677127332587,0.8425177844630573
30,43,ok,60,142,60.0,1.8412351346218505,2.7259792139639196,0.8729202151432556,0.7530245356523666,0.8640541169961082,0.7530245356523668
30,44,ok,60,142,60.0,1.682772014088808,2.342036666422989,0.917259299352577,0.833743047697615,0.8877671828512415,0.833743047697615
30,45,ok,60,142,60.0,1.5737164604758769,2.0553361581172003,0.9367213197957388,0.8724769348838979,0.9366207991761819,0.8724769348838979
30,46,ok,60,142,60.0,2.09391760072737,2.8300440222894427,0.8687064769751175,0.752430806835725,0.8305759794152268,0.7524308068357253
30,47,ok,60,142,60.0,1.9659861203149225,2.6599001473152675,0.9040363987880559,0.816755309094091,0.8536755598443643,0.8167553090940912
30,48,ok,60,142,60.0,1.8524953977402372,2.421341676908836,0.9124305388750287,0.8319343873282138,0.8875482887775619,0.8319343873282138
30,49,ok,60,142,60.0,1.6613915567204913,2.2104429305022517,0.9234280614674647,0.8469512388472449,0.9178122708143641,0.846951238847245
40,0,ok,80,122,80.0,2.361106274530516,3.0794311689547915,0.8555741066923326,0.731903861505093,0.7980520747108678,0.731903861505093
40,1,ok,80,122,80.0,1.801256463923903,2.492663339362829,0.9114610530924918,0.8303581614830426,0.8710942321218653,0.8303581614830428
40,2,ok,80,122,80.0,2.0067440481545757,2.721847416818438,0.9053446927115525,0.8130528355877792,0.8381197156330674,0.8130528355877793
40,3,ok,80,122,80.0,2.071177937092955,3.076737794090258,0.8575786648690787,0.7304737450892165,0.8271225017836963,0.7304737450892167
40,4,ok,80,122,80.0,2.1212610691376086,2.8632808008212187,0.8668257552549627,0.7338416227212474,0.8392952451259117,0.7338416227212478
40,5,ok,80,122,80.0,2.1072577615935755,2.999113572188828,0.859201287627433,0.7364568429934905,0.8265995826417748,0.7364568429934906
40,6,ok,80,122,80.0,2.0565250695557777,2.6817238248929463,0.9134420710569725,0.829973498080628,0.8368079293628858,0.8299734980806279
40,7,ok,80,122,80.0,2.026703194460379,2.9261804353852376,0.8823972710256662,0.774536345617959,0.8348776099592512,0.7745363456179591
40,8,ok,80,122,80.0,2.1862747199029853,3.100893052021735,0.8358679723692279,0.6918011722353917,0.8108185360204925,0.6918011722353916
40,9,ok,80,122,80.0,1.937196872868674,2.4542121019569225,0.9082859489687973,0.802046892237873,0.9063505506182258,0.802046892237873
40,10,ok,80,122,80.0,2.1437029791923123,2.975279705477873,0.8640634880421401,0.7396143013669408,0.8273741337506986,0.7396143013669407
40,11,ok,80,122,80.0,1.9036840294608055,2.48083884739402,0.911203960220098,0.8291694764440866,0.8516152201365413,0.8291694764440866
40,12,ok,80,122,80.0,1.9624844739456648,2.9123591041730585,0.8849094321662009,0.7810910075109447,0.8638720713071817,0.7810910075109448
40,13,ok,80,122,80.0,1.9733795866718424,2.827967924914139,0.8866564222900016,0.7806290442997578,0.8632578866065524,0.7806290442997579
40,14,ok,80,122,80.0,2.0963840938025102,2.8426500373369192,0.8814050441613854,0.766111578031619,0.865999262271996,0.7661115780316191
40,15,ok,80,122,80.0,1.7710704989195278,2.390303820231303,0.9084313444287572,0.8240829183299786,0.8766340950559058,0.8240829183299786
40,16,ok,80,122,80.0,2.11023399226425,2.925947855210507,0.9090258372368198,0.8121360708867182,0.836008794753144,0.8121360708867182
40,17,ok,80,122,80.0,2.2459187407276318,3.050940852110423,0.8587553854693216,0.7245394553746209,0.8552068777396683,0.7245394553746212
40,18,ok,80,122,80.0,1.9031874289242523,2.4938316299836956,0.9082132564275157,0.8244240464681442,0.8771453375872986,0.8244240464681443
40,19,ok,80,122,80.0,2.2797509220203667,2.80988356272874,0.8688213908681628,0.745133110777733,0.8363118969219877,0.7451331107777333
40,20,ok,80,122,80.0,2.1133607553533693,3.1637192171162667,0.8470396074816495,0.7134492407484764,0.8110860814413585,0.7134492407484767
40,21,ok,80,122,80.0,1.9200132185021404,2.587109828164292,0.8948106082600619,0.799836590217005,0.8701964600405456,0.7998365902170049
40,22,ok,80,122,80.0,1.9168172197474405,2.5767114561713362,0.9035950463553343,0.8160583147960104,0.8501724729398334,0.8160583147960104
40,23,ok,80,122,80.0,1.8369231390769414,2.3515508163665135,0.9143669409698735,0.8290092131034237,0.9117434265121664,0.8290092131034237
40,24,ok,80,122,80.0,1.9187169519347322,2.7642422397020203,0.8960997443778517,0.8019852560879631,0.8733359011293405,0.8019852560879631
40,25,ok,80,122,80.0,1.7283828918918176,2.2177648247527775,0.9283799024698258,0.8496285847226962,0.9208983568083793,0.8496285847226963
40,26,ok,80,122,80.0,1.8687689119052948,2.6119154219446896,0.8917849856865065,0.7833799492146881,0.8917789903558692,0.7833799492146881
40,27,ok,80,122,80.0,2.0740544141170516,2.827688552712524,0.8902293860264229,0.7855306919612306,0.8726488225213882,0.7855306919612306
40,28,ok,80,122,80.0,2.0575687914691003,2.7078100091540653,0.8897603953926442,0.7916504894134639,0.8423734348861059,0.7916504894134639
40,29,ok,80,122,80.0,2.2048236244688724,2.9883173479723277,0.8666229032742875,0.7492337307664362,0.8378985200801156,0.7492337307664363
40,30,ok,80,122,80.0,2.055556715415696,2.7406265819119913,0.9049073707172145,0.8147734764176551,0.8148587683586496,0.8147734764176551
40,31,ok,80,122,80.0,1.7141563425715731,2.1607425118985755,0.9310385042162479,0.8612000107445901,0.8699513322849178,0.8612000107445901
40,32,ok,80,122,80.0,2.0354090167641745,2.7732029486101393,0.9015009940021604,0.8116669723033351,0.8579436304633784,0.8116669723033352
40,33,ok,80,122,80.0,1.866006110060971,2.644579235463959,0.9034799273590833,0.8146760830507891,0.8838251086490468,0.8146760830507891
40,34,ok,80,122,80.0,2.1564311056760856,2.964676534207163,0.8680537517530167,0.7493830537136613,0.8337983736428471,0.7493830537136614
40,35,ok,80,122,80.0,1.9942493321526853,2.7343403958381156,0.8866655929363326,0.7848927856682524,0.8493715537747993,0.7848927856682524
40,36,ok,80,122,80.0,1.9254176499916071,2.762356694463264,0.8965078857873463,0.7945878383790035,0.8936628632798442,0.7945878383790035
40,37,ok,80,122,80.0,2.199595343881106,2.6820404276530856,0.89502121949359,0.7968933552846085,0.8153079302250671,0.7968933552846085
40,38,ok,80,122,80.0,2.0904689674685413,2.8673895623076504,0.877986793144461,0.769753094843904,0.8467993454183389,0.7697530948439041
40,39,ok,80,122,80.0,1.8721382970019362,2.6510409908157038,0.9108764335325511,0.8220036037962314,0.859125789817704,0.8220036037962315
40,40,ok,80,122,80.0,2.063231748656949,2.8334049634965686,0.8894392568823365,0.7891534056376248,0.8258627875009665,0.7891534056376248
40,41,ok,80,122,80.0,1.9535353776415605,2.8214717492419785,0.8898168894626031,0.7814592341734818,0.85891363761265,0.7814592341734821
40,42,ok,80,122,80.0,2.2990519935103295,2.976034025963247,0.8524465985337075,0.6863566806968098,0.831901755863224,0.6863566806968098
40,43,ok,80,122,80.0,1.7715585869106463,2.315340334607039,0.9194272867944014,0.8452130169531099,0.8868584885183532,0.8452130169531101
40,44,ok,80,122,80.0,2.016332138366363,2.831357967799693,0.8625576364071748,0.7306819057943499,0.8553395004770247,0.7306819057943499
40,45,ok,80,122,80.0,2.021782305697286,2.64982355690274,0.8915087743951429,0.7915166117984578,0.8584152613983641,0.7915166117984578
40,46,ok,80,122,80.0,1.987950327048054,2.763949873925791,0.885480190738059,0.7838211139893042,0.8482168215507716,0.7838211139893041
40,47,ok,80,122,80.0,2.4283831518161607,3.239149246813229,0.8308436005545446,0.6894375667192185,0.756602221252626,0.6894375667192187
40,48,ok,80,122,80.0,2.059674804182748,2.7503835851396468,0.9071306133415724,0.8178756971847952,0.8172607203287593,0.8178756971847954
40,49,ok,80,122,80.0,2.0447854549931095,2.6410631935677915,0.9075631930127209,0.8173877913113303,0.8538613970175369,0.8173877913113304
50,0,ok,101,101,101.0,2.0681638614453797,2.832224839327067,0.8740828298991163,0.7599032674690533,0.8091449616280233,0.7599032674690533
50,1,ok,101,101,101.0,2.0113134622032263,2.6887362600280413,0.8994837556174424,0.8079686105766486,0.8397295549315079,0.8079686105766486
50,2,ok,101,101,101.0,1.9763199989853129,2.7124497892935198,0.8958954587915412,0.8011089146599354,0.8269419979242747,0.8011089146599355
50,3,ok,101,101,101.0,1.9590298230088934,2.8080822258773437,0.8788231027591029,0.7672064874870879,0.8690372797909659,0.7672064874870879
50,4,ok,101,101,101.0,2.1448313950917655,3.1521470966087204,0.8535402396413672,0.7269962263124103,0.8109251657019673,0.7269962263124106
50,5,ok,101,101,101.0,1.8157700325739077,2.424393043840353,0.9123670658672218,0.8279394438710236,0.9074414663948626,0.8279394438710235
50,6,ok,101,101,101.0,2.122264868379428,2.8570704989599145,0.8660643802110913,0.7488800182915178,0.8325118955838782,0.7488800182915181
50,7,ok,101,101,101.0,2.004823987808318,2.705178888541066,0.8959821666205319,0.8025497505856908,0.8439268891573015,0.8025497505856908
50,8,ok,101,101,101.0,2.1186576399380166,2.739309077974235,0.8915715752804427,0.7914083136204544,0.8010891574491823,0.7914083136204545
50,9,ok,101,101,101.0,1.9896849347201484,2.596748616114384,0.9140470392750955,0.8336574590252426,0.8453381661026564,0.8336574590252425
50,10,ok,101,101,101.0,2.09516498893845,2.8204423487903356,0.8858641486700553,0.7791000251918846,0.8625963523465727,0.7791000251918845
50,11,ok,101,101,101.0,2.19681532519146,3.1200674293329214,0.8540617823547473,0.7271142091410306,0.8011860503002874,0.7271142091410308
50,12,ok,101,101,101.0,2.026362159175967,2.824927047516569,0.8994352347666003,0.8057456965431067,0.8132438135115125,0.8057456965431067
50,13,ok,101,101,101.0,2.4346265144372543,3.4903780628818426,0.8229035579693931,0.6740732457713354,0.741022452744452,0.6740732457713352
50,14,ok,101,101,101.0,1.8525069203872833,2.5758686137554045,0.8900069374176778,0.7887812066719794,0.8774545194188521,0.7887812066719796
50,15,ok,101,101,101.0,2.290722883952482,3.115024047545043,0.8582748606338476,0.7337990948697262,0.8263534422989132,0.7337990948697264
50,16,ok,101,101,101.0,2.28368603468327,3.25456777817383,0.8561148719456085,0.7325587017963933,0.8038559465995464,0.7325587017963933
50,17,ok,101,101,101.0,2.0474700504934873,2.772804048685343,0.8949499331449426,0.8008506459004334,0.8497475370987058,0.8008506459004336
50,18,ok,101,101,101.0,2.0825035843172373,2.736858787515499,0.8880675807960466,0.7870875962934952,0.8630771521276626,0.7870875962934953
50,19,ok,101,101,101.0,2.0593611492809436,2.9404987917974243,0.8696643154384546,0.7454288649380452,0.842591943580152,0.7454288649380452
50,20,ok,101,101,101.0,2.065335736631661,2.7337157711085704,0.8871323069837036,0.7738067698542372,0.8836000397399537,0.7738067698542372
50,21,ok,101,101,101.0,2.0203477789386266,2.7526104988825595,0.8923361609910894,0.7934085344904129,0.8526683555856196,0.7934085344904128
50,22,ok,101,101,101.0,2.02229515238809,2.7727262893280127,0.886862585755217,0.7849162760093419,0.8532080518325227,0.784916276009342
50,23,ok,101,101,101.0,2.0388883007637,2.6566008059777433,0.896559058602318,0.7988872646304148,0.8005337592678772,0.7988872646304148
50,24,ok,101,101,101.0,1.690173812245472,2.236341533221082,0.9268082982544268,0.8574843210372194,0.9184117903176483,0.8574843210372195
50,25,ok,101,101,101.0,2.1600616310888743,2.8235573572562283,0.8652077544453602,0.7453035363710221,0.8218556877765991,0.7453035363710221
50,26,ok,101,101,101.0,2.159116975204606,2.7042908394878236,0.8923439184013725,0.7930996618758606,0.879495223215418,0.7930996618758606
50,27,ok,101,101,101.0,1.7268527881441254,2.2432551956856748,0.9326852262360787,0.8667054322810743,0.8598093398724611,0.8667054322810743
50,28,ok,101,101,101.0,1.6418086094945106,2.192823412596752,0.9297558738800141,0.8589317148719223,0.9226513024601971,0.8589317148719223
50,29,ok,101,101,101.0,1.9035232547526668,2.664604145979613,0.9030152424338229,0.8113707308685574,0.8132935442468794,0.8113707308685575
50,30,ok,101,101,101.0,2.191174306955521,2.9881637868458353,0.8774105157669544,0.7648824010496754,0.8634260996953688,0.7648824010496755
50,31,ok,101,101,101.0,2.075648340613367,2.7262634164467574,0.8899036650232973,0.7919151984273622,0.8426626263770947,0.7919151984273622
50,32,ok,101,101,101.0,1.9142878927714984,2.5106038180803685,0.89689208654359,0.8033763316352776,0.8724171999529916,0.8033763316352774
50,33,ok,101,101,101.0,1.9160859038298386,2.547723110192741,0.9028800900210395,0.8140397187137115,0.8577091175432415,0.8140397187137114
50,34,ok,101,101,101.0,2.146585551123947,2.9991367138880074,0.8702093903552341,0.7544316654185593,0.8163460825786851,0.7544316654185593
50,35,ok,101,101,101.0,1.9081706772571538,2.655902246519257,0.9059564504895034,0.8180235476419871,0.8348587713696564,0.8180235476419874
50,36,ok,101,101,101.0,2.2683392445297965,3.077033732096173,0.8587698428506684,0.7293212871666253,0.8349512986268031,0.7293212871666253
50,37,ok,101,101,101.0,1.958402436426038,2.7231895369168786,0.8887367157656902,0.7848883153400968,0.879004755251076,0.784888315340097
50,38,ok,101,101,101.0,2.142688420234816,2.754732869105217,0.899050601308678,0.8069670991004562,0.8572176078714367,0.8069670991004562
50,39,ok,101,101,101.0,2.1742417854269354,2.90671724952939,0.8642371529437876,0.7352698599582053,0.8607050864128822,0.7352698599582054
50,40,ok,101,101,101.0,1.9678281687472845,2.6322211273357237,0.9013521141292443,0.796738333529376,0.9013130043277218,0.7967383335293758
50,41,ok,101,101,101.0,1.73169068410435,2.26250683006443,0.9238150681026441,0.8531146321458227,0.8997264017348006,0.8531146321458228
50,42,ok,101,101,101.0,1.9526751412682948,2.5676423250910125,0.9032976584443944,0.8084774269176441,0.8822002650273641,0.8084774269176442
50,43,ok,101,101,101.0,2.046702596344376,2.7255581300716907,0.8913101356001614,0.7927257025462199,0.8151274184109838,0.79272570254622
50,44,ok,101,101,101.0,1.9245084223510114,2.837390352866007,0.8845505344293786,0.7704227787921932,0.8420846812019467,0.7704227787921933
50,45,ok,101,101,101.0,1.9285804143358805,2.6109357959939294,0.9004576959003481,0.8105456626424755,0.8489276750688077,0.8105456626424754
50,46,ok,101,101,101.0,1.9633272340385188,2.5803188849461476,0.9099656712140628,0.8217175529751496,0.8201309731678904,0.8217175529751496
50,47,ok,101,101,101.0,2.1912846777651414,2.672184735066507,0.8945519741319609,0.7991515320929897,0.852738246387454,0.7991515320929897
50,48,ok,101,101,101.0,2.094928669048917,2.8705940477461938,0.8868006537003971,0.7829632338170274,0.8171161219461376,0.7829632338170274
50,49,ok,101,101,101.0,1.9055762325797871,2.6254737927307477,0.9074538718252151,0.822738484432221,0.859453948754886,0.8227384844322211
