time,soilw,soilw_yr01,soilw_yr03,soilw_yr05,soilw_yr10
1975-08-01,145.9788,130.77235583333334,156.50871655555557,167.9249602666667,169.529458
1975-09-01,125.01222,135.05103416666665,157.21790516666667,167.61027143333334,169.03003733333335
1975-10-01,129.3842,139.18591583333333,157.42329055555555,167.23304893333335,168.60596225000003
1975-11-01,147.35722,143.39330583333336,157.41200833333335,166.9408976,168.40734733333332
1975-12-01,159.55885,147.81948416666668,156.94683444444445,166.4728991,168.26756191666666
1976-01-01,161.38918,151.88046250000002,155.64840055555555,165.7792486,168.11385074999998
1976-02-01,168.53023,156.317835,154.51985305555553,164.8408746,168.05801075
1976-03-01,182.24855,160.19694333333334,153.47288555555554,164.04312626666666,168.14108916666666
1976-04-01,195.68864,163.3894075,152.36354,163.2619756,168.38349941666667
1976-05-01,190.08542,164.891675,151.45033333333333,162.2484611,168.70662058333335
1976-06-01,161.79164,162.35692916666667,150.58796555555557,161.24752593333335,169.01734483333334
1976-07-01,146.20554,159.43587416666665,149.85040805555556,160.6000322666667,169.41932083333333
1976-08-01,132.36284,158.30121083333333,149.16421777777776,160.06620076666664,169.83555016666665
1976-09-01,120.19946,157.9001475,148.14722416666666,159.33880476666667,170.192551
1976-10-01,113.000046,156.53480133333332,146.95274072222222,158.04322986666668,170.41001926666667
1976-11-01,109.75008,153.400873,145.6027962777778,156.54335403333334,170.52241043333333
1976-12-01,104.25852,148.79251216666668,143.713201,154.96063436666665,170.41464676666666
1977-01-01,104.85377,144.08122799999998,141.52745572222224,153.36046436666666,170.05154284999998
1977-02-01,103.46494,138.6591205,139.25541322222224,151.92733886666664,169.6444776
1977-03-01,114.062454,132.97694583333333,137.4292908333333,150.99317443333334,169.31976621666666
1977-04-01,120.84535,126.740005,135.5597161111111,149.91430093333332,168.9932376333333
1977-05-01,140.54451,122.61159583333334,134.60242805555558,149.18471976666666,168.7190331333333
1977-06-01,141.43893,120.91553666666665,134.5820511111111,148.93826793333335,168.22627963333335
1977-07-01,133.12607,119.82558083333333,135.13316055555555,149.0877256,167.64661871666667
1977-08-01,135.15475,120.05824,136.37726888888886,149.57712009999997,167.42094154999998
1977-09-01,132.65839,121.09648416666666,138.0158886111111,150.13006943333332,167.3038793
1977-10-01,127.347115,122.29207325,139.33759680555556,150.21934925000002,167.155325925
1977-11-01,117.54948,122.94202324999999,139.9120673611111,149.71578425,166.98273617499999
1977-12-01,113.82986,123.73963491666666,140.11721041666667,148.6745300833333,166.686904675
1978-01-01,131.77869,125.98337825,140.64835625,147.4019615833333,166.46019900833332
1978-02-01,160.56589,130.74179074999998,141.90624875,146.59209408333334,166.41842875833333
1978-03-01,193.95447,137.39945875,143.52444930555555,146.15901225000002,166.50075109166667
1978-04-01,225.41115,146.11327541666665,145.41422930555552,145.98878008333332,166.66434575833333
1978-05-01,228.29286,153.42563791666666,146.97630291666667,146.07764674999999,166.78182809166665
1978-06-01,192.6656,157.69452708333333,146.98899763888892,146.0747920833333,166.69974659166667
1978-07-01,150.26079,159.12242041666667,146.12795847222222,145.69984508333334,166.41144817499998
1978-08-01,133.84474,159.0132529166667,145.79090125000002,145.31282925,165.909024425
1978-09-01,137.20213,159.39189791666666,146.1295098611111,144.98601091666666,165.46049625833336
1978-10-01,131.26357,159.71826916666666,146.18171458333333,144.5737129166667,164.99338659166668
1978-11-01,140.36243,161.61934833333333,145.98741486111112,144.27395208333334,164.609603925
1978-12-01,159.14989,165.3960175,145.9760548611111,144.05505108333332,164.28696984166666
1979-01-01,166.17227,168.26214916666666,146.1089184722222,143.76557891666664,163.82973475833336
1979-02-01,168.17732,168.896435,146.09911541666668,143.48089308333334,163.14173700833334
1979-03-01,176.48868,167.4409525,145.9391190277778,143.42565675000003,162.417605175
1979-04-01,178.76385,163.5536775,145.4689859722222,143.26922025000002,161.6863472583333
1979-05-01,174.0208,159.03100583333332,145.02274652777777,143.25278558333332,161.140373925
1979-06-01,153.41191,155.759865,144.78997625,143.44010908333334,160.51877242499998
1979-07-01,126.62703,153.790385,144.24612875,143.66245741666668,159.83820100833333
1979-08-01,108.35008,151.66583,143.5791076388889,143.96217791666666,159.330981175
1979-09-01,89.3009,147.67406083333333,142.72081430555556,144.22272491666666,158.90086350833334
1979-10-01,93.859085,144.55702041666666,142.18912094444445,144.457616,158.44012805000003
1979-11-01,102.7761,141.42482625,141.99539927777778,144.55607533333335,157.95414696666666
1979-12-01,99.91119,136.48826791666667,141.87464011111112,144.44718333333333,157.43473621666666
1980-01-01,132.74638,133.70277708333333,142.64943483333332,144.78199899999998,157.20385663333334
1980-02-01,173.02745,134.10695458333333,144.5817267777778,145.74442716666667,157.36281063333337
1980-03-01,204.23898,136.41947958333333,147.08663027777777,146.886756,157.74258038333335
1980-04-01,220.5236,139.89945875,149.85547055555557,147.93916483333334,158.09291946666664
1980-05-01,225.63594,144.20072041666666,152.21912138888888,148.832127,158.4484893
1980-06-01,208.4948,148.79096125,154.08178444444445,149.10356383333334,158.60231696666668
1980-07-01,169.10306,152.33063041666665,155.08114527777778,148.90097816666668,158.47254146666668
1980-08-01,138.45096,154.83903708333332,155.17270666666667,148.77551416666665,158.35023721666667
1980-09-01,120.69753,157.45542291666666,154.84046055555555,148.70360266666665,158.15693705
1980-10-01,123.80391,159.950825,154.74203819444446,148.61059783333334,157.92182338333333
1980-11-01,139.21451,162.98735916666666,155.34384458333332,148.474886,157.70789180000003
1980-12-01,144.35869,166.6913175,156.19186763888888,148.22155000000004,157.34722455
1981-01-01,142.09158,167.47008416666668,156.47833680555556,147.89992333333333,156.83958596666665
1981-02-01,135.65346,164.355585,155.7863248611111,147.35197716666667,156.09642588333332
1981-03-01,144.61154,159.38663166666666,154.41568791666668,146.72469366666667,155.38390996666666
1981-04-01,154.67252,153.89904166666665,152.45072597222222,146.04109166666666,154.65153363333332
1981-05-01,169.90953,149.25517416666668,150.82896680555555,145.70482683333333,153.97664396666667
1981-06-01,167.28432,145.8209675,150.12393125,145.7963715,153.52194871666663
1981-07-01,142.21118,143.5799775,149.90033097222224,145.72979883333335,153.16491555
1981-08-01,116.420975,141.74414541666667,149.4163375,145.46410108333333,152.765150925
1981-09-01,109.00496,140.76976458333334,148.63308277777776,145.27752608333333,152.308165425
1981-10-01,140.51689,142.16251291666666,148.89011944444442,145.73614015,151.88968500833332
1981-11-01,165.22783,144.33028958333333,149.580825,146.66076931666666,151.602061675
1981-12-01,170.44003,146.50373458333334,149.89444,147.76379448333333,151.362214425
1982-01-01,181.7885,149.81181125,150.32822416666667,149.04603998333334,151.20325217500002
1982-02-01,178.18121,153.35579041666668,150.60611000000003,150.29131115,151.10932500833334
1982-03-01,178.04933,156.14227291666666,150.64946138888888,151.35775908333332,151.17546675833333
1982-04-01,181.8041,158.40323791666665,150.73391277777776,152.37373825,151.14401959166668
1982-05-01,186.98393,159.82610458333332,151.09399972222224,153.14772858333336,151.166224175
1982-06-01,170.64487,160.10615041666665,151.57269305555553,153.63449425,151.28638109166664
1982-07-01,155.30975,161.19769791666667,152.3694352777778,154.00422225,151.545973925
1982-08-01,138.45045,163.0334875,153.20555666666667,154.05915058333332,151.81813534166668
1982-09-01,170.45793,168.15456833333334,155.4599186111111,154.68914291666667,152.40960617500002
1982-10-01,218.53075,174.65572333333333,158.92302041666665,156.20887016666666,153.2141097083333
1982-11-01,221.3846,179.33545416666666,162.21770097222222,157.93945549999998,153.82761987499998
1982-12-01,227.38937,184.08123250000003,165.75876152777778,159.832114,154.25332204166668
1983-01-01,257.71634,190.4085525,169.23014930555556,161.93107483333333,154.66651820833334
1983-02-01,297.05548,200.3147416666667,172.6753723611111,164.20590133333334,155.39899770833333
1983-03-01,330.95554,213.05692583333334,176.19527680555555,166.4892525,156.324132375
1983-04-01,346.0957,226.7478925,179.68339069444445,168.50066166666667,157.24472087499998
1983-05-01,342.50317,239.70782916666667,182.9297026388889,170.40416683333336,158.24090679166665
1983-06-01,314.5481,251.69976499999999,185.8756276388889,172.43554183333336,159.25516695833332
1983-07-01,279.03543,262.01023833333335,188.92930458333333,174.58178583333336,160.14081545833332
1983-08-01,270.7331,273.0337925,192.60380847222223,176.8632585,161.088043875
1983-09-01,263.8094,280.8130816666667,196.57913819444445,178.97337966666666,161.97969529166667
1983-10-01,251.60872,283.56957916666664,200.12927180555553,180.97913216666666,162.77642254166665
1983-11-01,273.15,287.88336250000003,203.84970208333334,183.19225833333334,163.7331052083333
1983-12-01,332.31964,296.62755166666665,209.07083958333334,186.07842083333333,165.06673595833337
1984-01-01,358.6461,305.038365,215.08624291666666,189.286318,166.52594845833335
1984-02-01,348.13455,309.2949541666666,220.98849541666667,192.28560516666667,167.883249125
1984-03-01,345.07117,310.47125666666665,226.5568184722222,195.0953133333333,169.26048504166667
1984-04-01,358.8386,311.533165,232.22809847222223,198.09655916666668,170.68288970833333
1984-05-01,347.76105,311.97132166666665,237.16841847222224,200.99222999999998,172.12250779166666
1984-06-01,314.85904,311.9972333333333,241.26771625000003,203.68301549999998,173.56156229166666
1984-07-01,285.9126,312.57033083333334,245.25942236111112,206.337775,175.0001162083333
1984-08-01,260.48032,311.71593249999995,249.26107083333332,208.873279,176.41772845833333
1984-09-01,240.78178,309.79696416666667,252.92153805555552,211.39796033333334,177.810342625
1984-10-01,250.76575,309.7267166666667,255.9840063888889,214.01307141666666,179.23534370833332
1984-11-01,271.66785,309.60320416666667,258.94067361111115,216.82793391666664,180.692004625
1984-12-01,276.2147,304.9277925,261.87885888888894,219.76632575,182.10675454166667
1985-01-01,276.0645,298.04599249999995,264.49763666666666,222.15496108333335,183.46848004166665
1985-02-01,274.55057,291.91399416666667,267.1745633333333,223.84701308333334,184.795720125
1985-03-01,281.92374,286.6517083333333,270.05996361111113,225.14175908333334,186.01425754166667
1985-04-01,268.196,279.0981583333333,272.4597386111111,225.93629908333332,186.93773195833333
1985-05-01,258.274,271.64090416666664,274.44001833333334,226.48026675,187.656196875
1985-06-01,240.09593,265.410645,276.3692144444444,227.00695224999998,188.05525804166666
1985-07-01,217.8354,259.737545,278.10603805555553,227.81915791666668,188.36006804166666
1985-08-01,181.46948,253.15330833333334,279.3010111111111,228.53613325,188.65582370833332
1985-09-01,176.79797,247.82132416666664,279.47712333333334,229.47114058333332,189.08737162499997
1985-10-01,189.20602,242.69134666666665,278.6625475,230.56117575,189.58588679166667
1985-11-01,209.43352,237.5051525,278.33057305555553,231.73149258333333,190.10318929166667
1985-12-01,234.73482,234.04849583333336,278.53461333333337,233.23776141666664,190.72965570833333
1986-01-01,244.61989,231.4281116666667,278.17082305555556,234.94656658333332,191.42324495833333
1986-02-01,259.00436,230.13259416666665,277.1138475,237.00241491666665,192.17719604166666
1986-03-01,293.85095,231.12652833333334,276.08316444444444,239.48973841666665,193.10721604166665
1986-04-01,334.8716,236.68282833333333,275.77138388888886,242.49305641666666,194.26707404166666
1986-05-01,347.84766,244.14729999999997,275.91984194444444,245.45869191666668,195.581759375
1986-06-01,302.15732,249.3190825,275.5756536111111,247.70657525,196.751473375
1986-07-01,255.22702,252.43505083333332,274.91430888888885,249.59017258333333,197.65998570833332
1986-08-01,228.12012,256.3226041666667,273.730615,251.451825,198.45796304166666
1986-09-01,225.79391,260.40559916666666,272.67462916666665,253.39830750000002,199.3379167916667
1986-10-01,228.55127,263.68437,272.03414444444445,254.86554716666666,200.30084365833332
1986-11-01,223.19824,264.83143,270.6465955555556,255.83172066666666,201.24624499166669
1986-12-01,209.45801,262.7250291666667,267.2337725,256.4820203333333,202.12290740833333
1987-01-01,214.09624,260.1813916666667,263.2184986111111,257.0204826666666,203.03326132499998
1987-02-01,228.66866,257.65341666666666,259.90000166666664,257.86194016666667,204.0766256583333
1987-03-01,242.21495,253.35041666666666,257.0428844444444,258.9313671666667,205.144563125
1987-04-01,233.71275,244.9205125,253.5671663888889,259.79651133333334,206.08512479166666
1987-05-01,224.33072,234.6274341666667,250.13854611111108,260.4189578333333,206.78334320833335
1987-06-01,200.62386,226.1663125,246.96534666666665,260.9186076666667,207.27655095833333
1987-07-01,177.7365,219.70876916666668,243.96045500000002,261.29238683333335,207.64830454166665
1987-08-01,170.1064,214.87429250000002,241.45006833333335,261.81998600000003,207.93956829166666
1987-09-01,154.63068,208.94402333333335,239.05698222222222,261.5561985,208.12267070833332
1987-10-01,152.2403,202.5847758333333,236.32016416666667,260.45135766666664,208.33011391666665
1987-11-01,173.85022,198.47244083333337,233.6030077777778,259.659118,208.79928675000002
1987-12-01,191.32469,196.96133083333334,231.24495194444444,259.05804,209.445077
1988-01-01,201.71155,195.92927333333333,229.1795922222222,258.1246268333333,210.02785083333336
1988-02-01,198.88148,193.44700833333334,227.07767305555555,256.4883935,210.34714741666667
1988-03-01,200.7587,189.99232083333334,224.8230886111111,254.31844616666666,210.4038493333333
1988-04-01,204.28102,187.53967666666665,223.04767249999998,251.95486816666667,210.22776491666667
1988-05-01,207.07033,186.10131083333332,221.62534833333336,249.69765416666667,210.05091050000001
1988-06-01,183.56615,184.679835,220.05507666666665,247.51462166666664,209.97508175
1988-07-01,144.46124,181.90689666666665,218.01690555555555,245.2717185,209.92675216666666
1988-08-01,127.94311,178.39328916666668,216.53006194444444,242.89188533333333,209.87757191666665
1988-09-01,126.7564,176.0704325,215.14001833333336,240.60766866666665,209.79052416666664
1988-10-01,124.90326,173.79234583333334,213.35383055555556,238.49591099999998,209.73752158333335
1988-11-01,137.48488,170.76190083333336,211.35525722222224,236.23482566666664,209.71354200000002
1988-12-01,161.06,168.2398433333333,209.30873444444444,233.38049833333335,209.72945958333332
1989-01-01,169.78694,165.57945916666668,207.2300413888889,230.2328456666667,209.75958183333333
1989-02-01,179.76044,163.98603916666664,205.0288213888889,227.4266105,209.8561078333333
1989-03-01,197.42712,163.7084075,202.35038166666666,224.96587633333334,210.03059483333334
1989-04-01,193.79788,162.8348125,198.43166722222225,222.21519766666668,210.1558784166667
1989-05-01,185.33815,161.0237975,193.91751416666668,219.50814933333334,210.25018966666667
1989-06-01,171.30965,160.0024225,190.28285666666665,217.11565950000002,210.3993375
1989-07-01,146.75653,160.19369666666668,187.2697875,214.79639166666666,210.56708333333333
1989-08-01,128.0445,160.20214583333333,184.48990916666668,212.58912800000002,210.7312035
1989-09-01,125.316284,160.0821361666667,181.698864,210.66470306666668,211.03133169999998
1989-10-01,134.62556,160.89232783333333,179.08981649999998,208.72903323333333,211.371052325
1989-11-01,142.0843,161.27561283333333,176.8366515,206.5693074,211.69862065833334
1989-12-01,137.93254,159.34832450000002,174.8498328888889,204.26460473333333,212.01546524166667
1990-01-01,141.56828,156.9967695,172.83516733333332,202.0230010666667,212.088981075
1990-02-01,155.90218,155.00858116666666,170.8138762222222,200.0455279,211.94627049166667
1990-03-01,170.61949,152.77461200000002,168.82511344444444,198.19045706666668,211.666108075
1990-04-01,182.89818,151.86630366666665,167.41359761111113,196.76882673333333,211.35256290833334
1990-05-01,183.08626,151.67864616666665,166.26791816666668,195.5156977333333,210.99798224166668
1990-06-01,172.68657,151.79338950000002,165.49188233333334,194.39220840000002,210.699580325
1990-07-01,147.1587,151.82690366666665,164.642499,193.21426340000002,210.51671065833332
1990-08-01,122.710815,151.38242991666667,163.32595497222223,192.23495231666666,210.38554278333334
1990-09-01,107.928535,149.93345083333332,162.02867316666666,191.0871284,210.27913449166667
1990-10-01,111.5539,148.01081250000001,160.8984953888889,189.7929264,210.17705107499998
1990-11-01,129.77289,146.98486166666666,159.67412511111112,188.46524923333334,210.09837090833332
1990-12-01,142.51653,147.36686083333333,158.31834288888888,186.92827773333335,210.083019575
1991-01-01,148.55048,147.94871083333334,156.8416465,185.3271209,210.13684374166667
1991-02-01,151.89114,147.6144575,155.53635927777776,183.54190056666667,210.2721577416667
1991-03-01,164.38046,147.09453833333333,154.52585261111113,181.38405906666668,210.43689874166665
1991-04-01,187.32979,147.46383916666667,154.0549851111111,178.9250289,210.70904265833335
1991-05-01,211.70464,149.84870416666666,154.18371594444443,176.65597856666668,211.0573352416667
1991-06-01,209.6417,152.92829833333332,154.90803677777777,175.11405156666666,211.41031340833334
1991-07-01,175.85205,155.31941083333334,155.7800037222222,173.79113539999997,211.69065399166666
1991-08-01,159.02641,158.34571041666666,156.6434287222222,172.63957356666666,212.04569928333333
1991-09-01,165.3464,163.1305325,157.71537316666667,171.63211506666667,212.51521128333334
1991-10-01,184.30551,169.19316666666666,159.36543566666666,170.89468573333335,212.88011645
1991-11-01,211.21605,175.98009666666667,161.41352372222224,170.69498256666665,213.26335161666668
1991-12-01,222.51869,182.64694333333333,163.12070955555558,170.91266056666666,213.69734044999998
1992-01-01,219.51712,188.56083,164.50210344444443,171.0030085666667,214.01174561666667
1992-02-01,231.23962,195.1732033333333,165.93208066666668,171.0458579,214.45389903333333
1992-03-01,241.78143,201.62328416666665,167.16414483333335,171.03863256666668,214.98499986666667
1992-04-01,222.57112,204.56006166666668,167.9634015,170.85293873333333,215.32472503333332
1992-05-01,205.65506,204.05593,168.5277601111111,170.54167773333333,215.48031778333333
1992-06-01,183.21165,201.85342583333332,168.85837122222222,170.25147423333334,215.58504095
1992-07-01,167.10637,201.12461916666666,169.42364455555557,170.07430540000001,215.68334611666666
1992-08-01,147.75035,200.18494750000002,169.97102927777777,169.70170456666668,215.76084528333334
1992-09-01,132.1652,197.41984749999997,170.16127694444447,169.3272799,215.4417392
1992-10-01,141.31274,193.83711666666667,170.34703194444444,169.1451539,214.79825578333336
1992-11-01,164.34381,189.9310966666667,170.96535166666666,168.98671373333335,214.32291586666668
1992-12-01,192.53026,187.43206083333337,172.481955,169.00680656666665,214.03242328333332
1993-01-01,237.68425,188.9459883333333,175.15184305555556,169.60635156666666,213.8654892
1993-02-01,278.5705,192.8902283333333,178.5592963888889,170.93450190000001,213.7114477
1993-03-01,297.45175,197.52942166666665,182.0824147222222,172.54605273333334,213.43224945
1993-04-01,289.91382,203.1413133333333,185.0550713888889,173.97326606666667,212.96406711666668
1993-05-01,279.8653,209.3255,187.74337805555555,175.18651556666666,212.44208486666668
1993-06-01,270.9846,216.6399125,190.47387888888886,176.64348973333335,212.0790557
1993-07-01,245.42717,223.16664583333332,193.20355861111113,178.32625523333334,211.7989868666667
1993-08-01,206.23157,228.0400808333333,195.52357958333334,179.6310629,211.26147411666668
1993-09-01,176.69958,231.75127916666665,197.43388638888888,180.46344923333334,210.53555895000002
1993-10-01,183.56204,235.27205416666666,199.43411249999997,181.4410955666667,209.96850328333332
1993-11-01,193.58968,237.70920999999998,201.20680111111108,182.37617556666666,209.30550061666665
1993-12-01,193.53644,237.7930583333333,202.6240208333333,182.91744956666665,208.14897394999997
1994-01-01,193.95465,234.148925,203.88524777777778,183.3202447333333,206.7765452
1994-02-01,212.46703,228.6403025,205.5679113888889,183.86535456666667,205.64598253333332
1994-03-01,241.30482,223.96139166666669,207.70469916666667,184.59664956666666,204.78126294999998
1994-04-01,262.8226,221.70379,209.80172166666665,185.74706156666664,203.98112961666666
1994-05-01,264.86935,220.4541275,211.27851916666665,187.07258156666666,203.29036545
1994-06-01,225.77092,216.68632083333333,211.72655305555554,187.9802694,202.54796445
1994-07-01,180.66853,211.2897675,211.86034416666666,188.5454694,201.67093053333332
1994-08-01,159.4606,207.39218666666667,211.872405,189.06907106666668,200.82909953333333
1994-09-01,153.77135,205.48150083333334,211.55087583333332,189.54332216666666,200.10401261666667
1994-10-01,166.56828,204.06535416666668,211.058175,190.07570083333334,199.40236703333332
1994-11-01,208.94307,205.34480333333332,210.99503666666664,191.1900136666667,198.87966053333332
1994-12-01,242.6385,209.43664166666667,211.55392027777776,192.935113,198.59985886666666
1995-01-01,267.54196,215.5689175,212.88794361111113,195.03467433333333,198.5288377
1995-02-01,286.10052,221.7050416666667,214.4118575,197.20464666666666,198.62508728333333
1995-03-01,311.18484,227.52837666666665,216.33973,199.54740249999998,198.86892978333336
1995-04-01,345.02567,234.37863249999998,219.74124527777778,202.24952733333336,199.50917703333334
1995-05-01,380.94058,244.051235,224.61028750000003,205.54709933333334,200.53139853333332
1995-06-01,393.96915,258.0677541666667,230.46466249999997,209.23514233333333,201.81367536666667
1995-07-01,346.189,271.8611266666667,235.43918,212.552314,202.88328869999998
1995-08-01,289.89566,282.73071500000003,239.38766083333334,215.33872808333336,203.7868402
1995-09-01,249.74474,290.7284975,242.65375916666667,217.7023315,204.39472995
1995-10-01,221.84525,295.33491166666664,244.89077333333333,219.54052066666665,204.66672353333334
1995-11-01,209.35999,295.369655,246.14122277777778,220.86697233333334,204.66611078333332
1995-12-01,215.8512,293.13738,246.78902666666667,222.08921683333332,204.50874728333332
1996-01-01,235.81563,290.49351916666666,246.73712055555558,223.543636,204.43537845
1996-02-01,259.77722,288.29991083333334,246.21508500000002,225.34173733333333,204.44181895000003
1996-03-01,282.2627,285.88973250000004,245.79316694444444,227.3064413333333,204.3452502
1996-04-01,287.32532,281.08137000000005,245.72126416666666,228.97303349999999,203.94903119999998
1996-05-01,286.6096,273.22045499999996,245.9086058333333,230.22144949999998,203.43871403333333
1996-06-01,246.48409,260.9300333333333,245.22803611111112,230.83548933333336,202.97477045000002
1996-07-01,206.25124,249.26855333333333,244.13981583333336,231.34214250000002,202.56663895
1996-08-01,166.86131,239.01569083333334,243.04619750000003,231.47272416666667,202.05614886666666
1996-09-01,152.48222,230.9104808333333,242.37349305555557,231.25832116666666,201.44521811666667
1996-10-01,158.34552,225.61883666666665,241.67303416666664,230.82565466666665,200.8601702
1996-11-01,188.12488,223.8492441666667,241.5212341666667,230.44080183333335,200.56789220000002
1996-12-01,230.65001,225.08247833333334,242.5521666666667,230.57632383333333,200.7444922
1997-01-01,279.5558,228.7274925,244.92997638888892,231.5769685,201.28998853333331
1997-02-01,316.30585,233.43821166666666,247.81438805555555,232.99473900000004,202.02029845
1997-03-01,309.23935,235.68626583333332,249.70145833333333,234.11903766666669,202.57883511666665
1997-04-01,303.15555,237.00545166666666,250.82181805555558,235.4621115,203.15752511666668
1997-05-01,294.44324,237.65825500000003,251.643315,236.94191450000002,203.74179611666665
1997-06-01,287.29434,241.05910916666667,253.35229888888887,238.676626,204.46405011666667
1997-07-01,261.9727,245.70256416666666,255.61074805555552,240.25773149999998,205.16601845000002
1997-08-01,222.49895,250.33903416666666,257.3618133333333,241.5035415,205.60262303333332
1997-09-01,209.90572,255.1243258333333,258.92110138888887,242.79921683333333,206.0632483666667
1997-10-01,211.65303,259.56661833333334,260.1734555555556,243.97155500000002,206.55835445
1997-11-01,219.8375,262.2093366666666,260.4760786111111,244.89644983333335,206.94158178333333
1997-12-01,231.64998,262.2926675,260.1708419444445,245.54844516666668,207.27762586666665
1998-01-01,250.42677,259.86524833333334,259.69542,245.76082050000002,207.68358603333334
1998-02-01,302.10727,258.6820333333333,260.14005194444445,246.15310000000002,208.54380095
1998-03-01,351.48148,262.2022108333333,261.25940305555554,247.0535955,209.79982411666666
1998-04-01,364.26584,267.294735,261.7938522222222,248.29279583333334,211.13303094999998
1998-05-01,352.5876,272.14009833333336,261.00626944444446,249.50483416666665,212.34567486666666
1998-06-01,347.30844,277.14127333333334,259.71013861111106,250.77689816666668,213.71019395
1998-07-01,327.341,282.5886316666667,259.1865830555555,252.14212866666668,215.23419195
1998-08-01,277.42923,287.166155,258.8402933333333,253.32875633333333,216.47990961666667
1998-09-01,243.73549,289.9853025,258.6733697222222,254.4460215,217.45473536666668
1998-10-01,249.17354,293.11201166666666,259.4324888888889,255.5395465,218.49032103333332
1998-11-01,259.06644,296.38109000000003,260.81322361111114,256.63082583333335,219.5035007
1998-12-01,253.02197,298.1620891666667,261.845745,257.62225133333334,220.26985045
1999-01-01,260.26144,298.981645,262.5247952777778,258.7273645,221.02380461666664
1999-02-01,268.30786,296.1650275,262.7617575,259.65804499999996,221.76169978333334
1999-03-01,256.35117,288.2375016666667,262.04199277777775,259.9088175,222.25273353333336
1999-04-01,273.72546,280.69247,261.6642188888889,260.09053183333333,222.91879669999997
1999-05-01,293.1413,275.73861166666666,261.845655,260.561731,223.8171562833333
1999-06-01,274.37427,269.6607641666667,262.6203822222222,261.3717868333334,224.67602811666666
1999-07-01,232.88943,261.78979999999996,263.3603319444444,262.2421351666666,225.39380228333337
1999-08-01,196.25041,255.02489833333334,264.1766958333333,262.85529866666667,225.96218486666666
1999-09-01,169.88417,248.8706216666667,264.6600833333333,263.1238456666667,226.33358391666667
1999-10-01,146.09544,240.28077999999996,264.31980333333337,262.7826316666667,226.42916625
1999-11-01,133.81964,229.8435466666667,262.81132444444444,261.5305745,226.36029408333332
1999-12-01,133.83002,219.91088416666665,260.1218802777778,259.71709983333335,226.32610641666668
